timestamp,actual_pm25,predicted_pm25,residuals,hour,model,mae,rmse,r2
2019-11-14 09:00:00+03:00,22.01720361093995,24.052883725854144,-2.035680114914193,9,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-14 10:00:00+03:00,22.156232476686178,20.536379572025847,1.6198529046603305,10,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-14 11:00:00+03:00,15.298163046138605,21.6748266674543,-6.376663621315696,11,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-14 12:00:00+03:00,12.482337539765329,15.268356157437019,-2.78601861767169,12,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-14 13:00:00+03:00,12.769341765477842,11.418399403527316,1.3509423619505263,13,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-14 14:00:00+03:00,12.738761018717948,12.068782608961872,0.6699784097560766,14,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-14 15:00:00+03:00,10.543790240616243,12.042033722127622,-1.4982434815113788,15,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-14 16:00:00+03:00,10.530891574059003,10.47566213491017,0.05522943914883349,16,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-14 17:00:00+03:00,13.148655051645244,12.117641331111727,1.031013720533517,17,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-14 18:00:00+03:00,14.602532529045552,15.044606340390253,-0.4420738113447005,18,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-14 19:00:00+03:00,13.212555141033858,16.35234548416008,-3.1397903431262204,19,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-14 20:00:00+03:00,12.477728852346038,14.736839142711727,-2.2591102903656886,20,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-14 21:00:00+03:00,9.932051083815413,13.7562471434036,-3.8241960595881874,21,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-14 22:00:00+03:00,7.957109000660549,10.483096080959573,-2.525987080299024,22,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-14 23:00:00+03:00,6.82758402477237,8.818077543276388,-1.9904935185040182,23,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-15 00:00:00+03:00,6.300017198170819,7.470867537029147,-1.1708503388583278,0,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-15 01:00:00+03:00,5.96138067367607,6.944156382114869,-0.9827757084387994,1,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-15 02:00:00+03:00,5.8797151493914255,6.370876462773397,-0.4911613133819719,2,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-15 03:00:00+03:00,7.461101622769482,6.381418570777443,1.0796830519920393,3,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-15 04:00:00+03:00,8.580232806367862,7.718104625062567,0.8621281813052946,4,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-15 05:00:00+03:00,8.1792030778298,8.28858964345001,-0.1093865656202091,5,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-15 06:00:00+03:00,8.77108735180693,9.603756690170538,-0.8326693383636083,6,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-15 07:00:00+03:00,19.18924002009825,11.263738657623072,7.925501362475178,7,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-15 08:00:00+03:00,15.718027614646243,20.868326890539624,-5.150299275893381,8,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-15 09:00:00+03:00,9.844142608830033,14.962465948986274,-5.118323340156241,9,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-15 10:00:00+03:00,9.347509674072265,9.648169171953807,-0.3006594978815418,10,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-15 11:00:00+03:00,16.47846691226015,9.034674477399284,7.443792434860866,11,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-15 12:00:00+03:00,12.676719028328039,15.101103106534136,-2.4243840782060975,12,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-15 13:00:00+03:00,9.26261249662896,10.96022715459844,-1.6976146579694813,13,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-15 14:00:00+03:00,10.228183857814019,8.982378053133301,1.2458058046807174,14,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-15 15:00:00+03:00,10.57921053771609,10.5244659869793,0.05474455073679074,15,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-15 16:00:00+03:00,10.46099945349541,11.083066493170543,-0.6220670396751338,16,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-15 17:00:00+03:00,10.615101805960776,11.194292952647162,-0.5791911466863855,17,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-15 18:00:00+03:00,11.64421795933421,11.474045503655574,0.17017245567863526,18,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-15 19:00:00+03:00,13.06066938296483,11.737839644075542,1.322829738889288,19,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-15 20:00:00+03:00,14.190953473712673,12.56945507881763,1.6214983948950437,20,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-15 21:00:00+03:00,13.707105315934083,12.843679210158323,0.8634261057757602,21,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-15 22:00:00+03:00,13.86621476558217,11.917911738509185,1.9483030270729849,22,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-15 23:00:00+03:00,13.51503805139145,12.160775328846716,1.3542627225447337,23,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-16 00:00:00+03:00,16.669164304471668,12.226181892642963,4.442982411828705,0,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-16 01:00:00+03:00,16.013306412560258,14.808830930139049,1.2044754824212092,1,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-16 02:00:00+03:00,11.715705460680557,14.125200208305182,-2.409494747624626,2,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-16 03:00:00+03:00,10.794597577095033,11.049945449057162,-0.2553478719621296,3,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-16 04:00:00+03:00,11.194444217063541,10.951830917451778,0.24261329961176337,4,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-16 05:00:00+03:00,12.743107798865973,11.581451865686848,1.1616559331791247,5,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-16 06:00:00+03:00,13.813737893170037,13.336387200866662,0.477350692303375,6,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-16 07:00:00+03:00,14.831414086989414,15.071139942384042,-0.23972585539462798,7,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-16 08:00:00+03:00,13.87345180926842,14.273224734289624,-0.3997729250212032,8,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-16 09:00:00+03:00,14.22348845217986,12.755505848822466,1.4679826033573935,9,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-16 10:00:00+03:00,17.583041552955173,13.681391455101712,3.9016500978534605,10,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-16 11:00:00+03:00,13.557630523002633,17.32600051569372,-3.7683699926910883,11,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-16 12:00:00+03:00,14.88887703530231,12.10307261908872,2.7858044162135887,12,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-16 13:00:00+03:00,16.146222496319535,13.59123981434813,2.5549826819714045,13,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-16 14:00:00+03:00,16.39636499585398,15.13021993301877,1.266145062835209,14,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-16 15:00:00+03:00,14.605506593137045,15.099173630162564,-0.49366703702551895,15,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-16 16:00:00+03:00,13.40271228467647,13.443640112565829,-0.04092782788935878,16,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-16 17:00:00+03:00,13.562506297945227,13.170223303264635,0.3922829946805919,17,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-16 18:00:00+03:00,14.766189239191736,13.686858711055175,1.0793305281365608,18,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-16 19:00:00+03:00,14.783816221832351,14.717428425937111,0.06638779589524013,19,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-16 20:00:00+03:00,13.82024639712838,14.703096024655546,-0.8828496275271647,20,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-16 21:00:00+03:00,13.304247458185978,13.65741247112578,-0.35316501293980096,21,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
